contract,experiment,clause_id,clause_type,risk_score,severity,deviation,confidence
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,baseline,c021,Confidentiality,30,Low,False,0.52
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rules_only,c001,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rules_only,c002,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rules_only,c005,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rules_only,c006,Confidentiality,30,Low,False,0.52
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rules_only,c007,Confidentiality,30,Low,False,0.62
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rules_only,c008,Confidentiality,30,Low,False,0.62
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rules_only,c009,Confidentiality,30,Low,False,0.52
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rules_only,c010,Confidentiality,30,Low,False,0.52
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rules_only,c011,Confidentiality,30,Low,False,0.62
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rules_only,c012,Confidentiality,30,Low,False,0.72
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rules_only,c013,IP Ownership / Assignment,30,Low,False,0.52
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rules_only,c014,Return/Destruction,30,Low,False,0.9199999999999999
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rules_only,c015,Governing Law,30,Low,False,0.62
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rules_only,c016,Term & Survival,30,Low,False,0.62
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rules_only,c017,Remedies / Injunctive Relief,30,Low,False,0.576
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rules_only,c018,Miscellaneous,30,Low,False,0.52
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rules_only,c019,Term & Survival,30,Low,False,0.52
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rules_only,c020,Miscellaneous,30,Low,False,0.52
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rules_only,c021,Confidentiality,30,Low,False,0.52
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rag_rules,c001,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rag_rules,c002,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rag_rules,c005,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rag_rules,c006,Confidentiality,30,Low,False,0.52
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rag_rules,c007,Confidentiality,30,Low,False,0.62
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rag_rules,c008,Confidentiality,30,Low,False,0.62
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rag_rules,c009,Confidentiality,30,Low,False,0.52
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rag_rules,c010,Confidentiality,30,Low,False,0.52
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rag_rules,c011,Confidentiality,30,Low,False,0.62
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rag_rules,c012,Confidentiality,30,Low,False,0.72
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rag_rules,c013,IP Ownership / Assignment,30,Low,False,0.52
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rag_rules,c014,Return/Destruction,30,Low,False,0.9199999999999999
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rag_rules,c015,Governing Law,30,Low,False,0.62
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rag_rules,c016,Term & Survival,30,Low,False,0.62
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rag_rules,c017,Remedies / Injunctive Relief,30,Low,False,0.576
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rag_rules,c018,Miscellaneous,30,Low,False,0.52
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rag_rules,c019,Term & Survival,30,Low,False,0.52
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rag_rules,c020,Miscellaneous,30,Low,False,0.52
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,rag_rules,c021,Confidentiality,30,Low,False,0.52
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,full_system,c001,Governing Law,30,Low,False,0.8
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,full_system,c002,Miscellaneous,30,Low,True,0.5
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,full_system,c005,Miscellaneous,30,Low,False,0.8
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,full_system,c006,Confidentiality,30,Low,False,0.8
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,full_system,c007,Confidentiality,30,Low,False,0.8
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,full_system,c008,Confidentiality,30,Low,False,0.8
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,full_system,c009,Confidentiality,30,Low,True,0.7
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,full_system,c010,Definition of Confidential Info,30,Low,True,0.7
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,full_system,c011,Confidentiality,30,Low,False,0.8
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,full_system,c012,Permitted Disclosures,30,Low,True,0.8
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,full_system,c013,IP Ownership / Assignment,30,Low,True,0.8
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,full_system,c014,Return/Destruction,30,Low,False,0.8
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,full_system,c015,Governing Law,30,Low,False,0.8
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,full_system,c016,Term & Survival,30,Low,True,0.7
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,full_system,c017,Remedies / Injunctive Relief,85,High,True,0.8
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,full_system,c018,Term & Survival,30,Low,True,0.7
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,full_system,c019,Term & Survival,30,Low,False,0.8
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,full_system,c020,Term & Survival,30,Low,False,0.8
sec.gov_Archives_edgar_data_1881767_000149315224036458_ex10-15.htm,full_system,c021,Confidentiality,30,Low,False,0.8
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c001,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c002,Confidentiality,30,Low,False,0.72
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c003,Confidentiality,30,Low,False,0.72
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c004,Confidentiality,30,Low,False,0.72
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c005,Limitation of Liability,30,Low,False,0.9199999999999999
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c007,Definition of Confidential Info,30,Low,False,0.8200000000000001
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c009,Limitation of Liability,30,Low,False,0.9199999999999999
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c010,Confidentiality,30,Low,False,0.8200000000000001
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c012,Limitation of Liability,30,Low,False,0.9199999999999999
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c013,Return/Destruction,30,Low,False,0.95
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c015,Definition of Confidential Info,30,Low,False,0.62
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c017,Permitted Disclosures,30,Low,False,0.62
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c018,IP Ownership / Assignment,30,Low,False,0.62
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c019,Term & Survival,30,Low,False,0.62
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c020,Confidentiality,30,Low,False,0.62
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c021,Remedies / Injunctive Relief,30,Low,False,0.8200000000000001
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c022,Governing Law,30,Low,False,0.72
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c023,Definition of Confidential Info,30,Low,False,0.72
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c024,Return/Destruction,30,Low,False,0.52
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c026,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c028,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c030,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c031,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c032,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c033,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,baseline,c034,Dispute Resolution,30,Low,False,0.52
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c001,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c002,Confidentiality,30,Low,False,0.72
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c003,Confidentiality,30,Low,False,0.72
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c004,Confidentiality,30,Low,False,0.72
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c005,Limitation of Liability,30,Low,False,0.736
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c007,Definition of Confidential Info,30,Low,False,0.6560000000000001
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c009,Limitation of Liability,30,Low,False,0.736
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c010,Confidentiality,30,Low,False,0.8200000000000001
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c012,Limitation of Liability,30,Low,False,0.736
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c013,Return/Destruction,30,Low,False,0.76
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c015,Definition of Confidential Info,30,Low,False,0.496
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c017,Permitted Disclosures,30,Low,False,0.62
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c018,IP Ownership / Assignment,30,Low,False,0.62
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c019,Term & Survival,30,Low,False,0.62
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c020,Confidentiality,30,Low,False,0.62
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c021,Remedies / Injunctive Relief,30,Low,False,0.6560000000000001
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c022,Governing Law,30,Low,False,0.576
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c023,Definition of Confidential Info,30,Low,False,0.576
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c024,Return/Destruction,30,Low,False,0.52
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c026,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c028,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c030,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c031,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c032,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c033,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rules_only,c034,Dispute Resolution,30,Low,False,0.52
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c001,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c002,Confidentiality,30,Low,False,0.72
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c003,Confidentiality,30,Low,False,0.72
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c004,Confidentiality,30,Low,False,0.72
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c005,Limitation of Liability,30,Low,False,0.736
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c007,Definition of Confidential Info,30,Low,False,0.6560000000000001
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c009,Limitation of Liability,30,Low,False,0.736
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c010,Confidentiality,30,Low,False,0.8200000000000001
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c012,Limitation of Liability,30,Low,False,0.736
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c013,Return/Destruction,30,Low,False,0.76
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c015,Definition of Confidential Info,30,Low,False,0.496
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c017,Permitted Disclosures,30,Low,False,0.62
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c018,IP Ownership / Assignment,30,Low,False,0.62
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c019,Term & Survival,30,Low,False,0.62
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c020,Confidentiality,30,Low,False,0.62
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c021,Remedies / Injunctive Relief,30,Low,False,0.6560000000000001
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c022,Governing Law,30,Low,False,0.576
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c023,Definition of Confidential Info,30,Low,False,0.576
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c024,Return/Destruction,30,Low,False,0.52
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c026,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c028,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c030,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c031,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c032,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c033,Miscellaneous,30,Low,False,0.35
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,rag_rules,c034,Dispute Resolution,30,Low,False,0.52
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c001,Confidentiality,30,Low,False,0.8
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c002,Confidentiality,30,Low,False,0.8
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c003,Confidentiality,30,Low,True,0.6
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c004,Confidentiality,30,Low,False,0.8
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c005,Confidentiality,85,High,True,0.6
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c007,Confidentiality,85,High,True,0.8
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c009,Confidentiality,85,High,True,0.7
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c010,Confidentiality,60,Medium,True,0.6
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c012,Limitation of Liability,85,High,True,0.8
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c013,Return/Destruction,85,High,True,0.6
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c015,Term & Survival,85,High,True,0.8
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c017,Exceptions,60,Medium,True,0.7
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c018,IP Ownership / Assignment,30,Low,False,0.8
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c019,Term & Survival,60,Medium,True,0.7
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c020,Confidentiality,30,Low,False,0.8
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c021,Remedies / Injunctive Relief,85,High,True,0.8
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c022,Term & Survival,85,High,True,0.8
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c023,Term & Survival,85,High,True,0.7
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c024,Term & Survival,30,Low,False,0.8
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c026,Miscellaneous,30,Low,True,0.8
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c028,Miscellaneous,30,Low,False,0.8
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c030,Governing Law,30,Low,True,0.7
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c031,Miscellaneous,85,High,True,0.8
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c032,Miscellaneous,30,Low,False,0.8
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c033,Miscellaneous,30,Low,False,0.9
sec.gov_Archives_edgar_data_72333_000121390024034139_ea020415301ex99-2_nordstrom.htm,full_system,c034,Miscellaneous,30,Low,False,0.8
